rank,mlb_player_id,full_name,current_age,primary_position,current_team,highest_level_name,total_milb_pa,pred_mlb_wrc_plus,pred_mlb_woba,pred_mlb_avg_ops,composite_score,weighted_prospect_score
531,702328,Wade Stauss,26.51334702258727,C,,AAA,370.0,0.5753389470224435,0.004131674996795776,0.009837321420942324,0.6583564516001308,1.109070810183432
532,685298,Cade Bunnell,28.40246406570842,2B,,AAA,1453.0,0.4265581976766636,0.006974116791328964,0.016605039979354676,0.6579338697643573,0.8018865507681611
533,692508,Robert Robertis,22.858316221765914,OF,,AA,317.0,1.2106098122100197,0.00017948022556737097,0.0004273338703985023,0.6535849074336494,1.272988373549213
534,690350,Kyle Battle,27.84394250513347,OF,,AAA,292.0,0.826887462402703,0.004875213108596272,0.011340830345142643,0.6530131249539127,0.9093946015065615
535,805704,Keaton Anthony,24.290212183436,OF,,AAA,812.0,0.3915406098023768,0.0028660074234662216,0.006823827198729098,0.6474811754282276,1.6215624262756747
536,805782,Ryan Lasko,23.290896646132786,OF,,AAA,750.0,0.5102471173553302,0.0027057290814032227,0.0064422120985791,0.645585442234372,0.9542182499064099
537,691284,Juan Corniel,23.017111567419576,SS,,AAA,1057.0,-0.4643748085393217,0.005229878047896067,0.012452090590228733,0.6429268528430873,1.3175656641169609
538,677578,Carlos Rodríguez,24.83504449007529,RF,,AAA,1098.0,0.23116004226266912,0.0037629391788496862,0.008959378997261158,0.641313802168358,1.376497432414407
539,670208,Matt Fraizer,27.737166324435318,CF,,AAA,1555.0,-2.361276764573028,0.015613782694140828,0.03148157831004585,0.640142090424563,0.8769025285284056
540,696521,Garrett Spain,25.045859000684462,OF,,AAA,1609.0,0.43485959500903393,0.0033628826327479788,0.008006863411304712,0.6355739994594554,1.2145215290354476
541,676045,Casey Martin,26.50513347022587,SS,,AA,796.0,0.18701876874013293,0.005967033291913118,0.014207076706791872,0.6345732585348264,0.5165272926626201
542,687005,Kellen Strahm,28.45448323066393,RF,,AAA,1416.0,-0.895082175607303,0.010725317542794027,0.025536470339985774,0.6320990678044975,0.8095055094270881
543,694848,Sam Brown,24.073921971252567,1B,,AA,1014.0,0.44543992726101017,0.00362340591241327,0.00862701151750652,0.63018565129892,0.5152349673699698
544,809944,Elijah Hainline,22.80082135523614,SS,,AAA,299.0,1.1699761006101146,0.00046255432539707203,0.0011013198223739807,0.6253129607241001,0.8783245874310058
545,695312,Aaron Palensky,27.044490075290895,OF,,AAA,878.0,0.706086953865956,0.003952711738578086,0.009411073008375128,0.6164903880842412,0.9630342403705804
546,700685,Paul Witt,27.942505133470227,C,,AAA,541.0,1.028222192072586,0.0031076620512652353,0.007399195360155322,0.6143734671224806,1.4289513773692597
547,666695,Jonathan Guzmán,26.143737166324435,SS,,AAA,737.0,0.9619478188038164,0.002423074993907451,0.005769080759159331,0.6075018646178503,0.9741455404481274
548,702140,Ruben Ibarra,26.45311430527036,1B,,AA,1501.0,0.21185167753743073,0.005447999744069945,0.012966074074268037,0.6066867330511128,0.5904794440368095
549,681132,Max Ferguson,26.127310061601644,2B,,AAA,1472.0,0.7942116619051032,0.0029433203995637993,0.007007760296436347,0.6036747000722578,0.9308457359210746
550,672635,Luis Mieses,25.35523613963039,OF,,AA,1806.0,1.0543229553835654,0.0017745715692684032,0.004225024986209217,0.5951278714752547,0.8068121672097808
551,669649,Ty Duvall,28.243668720054757,C,,A+,208.0,1.9416199973557813,0.0021251799525582285,0.005059952267995782,0.5883693616719714,0.37751058147938876
552,703606,Jared Thomas,22.272416153319643,OF,,AA,569.0,-0.017401404560610435,0.0018803121768295906,0.01106015956080778,0.5872689776379424,1.2390789186698836
553,695491,Joshua Baez,22.28062970568104,OF,,AA,1257.0,0.9503244913996752,0.00035597704934151167,0.0008475644031940755,0.5832451380956197,1.3252008612733668
554,701594,Chris Brito,26.028747433264886,1B,,AAA,279.0,0.19757444047831488,0.0038176233344730643,0.008822759454373096,0.5756596061466389,1.6100768951482127
555,816113,Eli Willits,17.831622176591377,SS,,A,58.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.5702468351739207,0.2861841305591305
556,821181,Juneiker Caceres,18.1492128678987,OF,,A,130.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.557995035153176,0.2772119728054526
557,821237,Kevin Garcia,18.220396988364133,C,,A,54.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.5576479878724786,0.29074401491365776
558,806005,Ryan McCarty,26.46406570841889,SS,,AAA,1344.0,1.136102263976646,0.0010924949291349737,0.0026011784027023194,0.5420186101559571,1.366111410028412
559,815304,Josh Adamczewski,20.413415468856947,SS,,A+,106.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.5363166232641404,0.694733626296701
560,678323,Allan Cerda,25.872689938398356,OF,,AA,872.0,0.18701876874013293,0.004132465861389283,0.009833850544075986,0.5304429519992477,0.8135759482962172
561,815520,Braylon Payne,19.15126625598905,OF,,A,361.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.5249719667686719,0.28530091605076396
562,701785,Kaelen Culpepper,22.77618069815195,SS,,AA,629.0,0.6797188431388456,0.0011801087264491146,0.0028097826820217015,0.5193508257787112,0.9894678869817882
563,674630,AJ Lewis,27.356605065023956,C,,AAA,596.0,0.42723035589472164,0.003605569643651171,0.008584689627740883,0.5162417741657963,1.3368554151198562
564,663503,Elih Marrero,28.298425735797398,C,,AAA,689.0,-0.02876237658521544,0.006635652082124395,0.015799171624105702,0.5155631792919101,0.6916367451365149
565,815039,Dustin Dickerson,24.531143052703626,SS,,AAA,1008.0,0.757801949489612,0.0010844021102317145,0.002581909786265988,0.5128779121481994,1.4769546849648143
566,666194,Cooper Johnson,27.45516769336071,C,,AAA,961.0,-0.5311705127114138,0.005770846902251857,0.01925216211242934,0.5116746312198484,0.9209870356300283
567,806394,Robert Brooks,26.88021902806297,C,,AAA,306.0,0.6113119396408567,0.0031117141820626586,0.007142023377205466,0.510248701857114,0.9892142749607082
568,694211,Manuel Pena,21.842573579739906,SS,,AA,1348.0,0.26975533904485394,0.0019195556000925055,0.0045703704764107275,0.5015736480915626,1.2507290936254203
569,686338,Jefferson Valladares,23.359342915811087,C,,A+,131.0,-0.042421472531719295,0.0038999036878652436,0.009285484971107726,0.49997031253058083,0.43977674325709587
570,668756,Ben Ramirez,26.850102669404517,SS,,AAA,1346.0,0.3306727093938975,0.003520792141254865,0.008382838431559202,0.49986341932622763,1.2424584413256579
571,695490,Edwin Arroyo,22.12183436002738,SS,,AA,1594.0,0.27050904970761275,0.0017800168019718827,0.004238135242790197,0.49498348604338815,1.5364350165558442
572,698937,Aneudis Mordán,21.32785763175907,C,,A+,418.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.49085453221028225,0.609219465375265
573,676280,Tyler Dearden,27.2580424366872,LF,,AAA,810.0,-0.41728286034703915,0.006207754413176413,0.014775013762616768,0.4835679012662704,0.9548931115697943
574,695426,Spencer Bramwell,26.743326488706366,C,,AAA,307.0,-0.07578976235560199,0.004637179557510778,0.01077408379493908,0.48297860602442255,1.2092254230018284
575,668667,Daniel Cabrera,27.091033538672143,OF,,AA,810.0,0.2903148054132536,0.002085607632196433,0.014040895864329175,0.47773984776584366,0.7221606070039185
576,673990,Andy Thomas,27.310061601642712,C,,AA,1247.0,0.528961507941461,0.003849274159613751,0.009164793058460049,0.47524607754337095,0.5052360767313715
577,687310,Will Simpson,24.112251882272417,1B,,AA,1155.0,0.22092908042579892,0.0026103378586355337,0.006215090139608415,0.47182402858647754,1.0532093214182499
578,679545,Joe Suozzi,27.60848733744011,OF,,AAA,682.0,-0.3947698588880433,0.005897923758849777,0.014042675616308982,0.47151761086490346,1.2852906027344861
579,681623,Ronaiker Palma,25.765913757700204,C,,AAA,864.0,0.1092256679607828,0.0031956872471314334,0.007608779159836748,0.4709730920745926,1.5121274197785262
580,699393,Pedro Ramirez,21.519507186858316,SS,,AA,1538.0,0.7773677673408198,0.00012789813336067937,0.0003045193651444747,0.4706597654837725,1.2761604909956554
581,692374,Jose Ramos,22.954140999315538,SS,,AAA,465.0,0.8698005911881799,0.00041627003917038617,0.0009911191408818714,0.47025602004115064,0.8816001712321613
582,801670,Mike Boeve,23.42778918548939,3B,,AA,727.0,0.1508777666228157,0.002589642096203861,0.006165669097960304,0.4671472116775634,1.0538840107231213
583,699024,Leonardo Bernal,21.650924024640656,C,,AA,1386.0,0.17682217087021573,0.004147814130046423,0.00046735251187116664,0.4639290654908913,1.176064891067917
584,701496,Ben Cowles,25.645448323066393,3B,,AAA,1203.0,0.6912345956778277,0.001435948820209579,0.003418925762403759,0.4614167399452132,1.333889252817801
585,694249,Cole Carrigg,23.419575633127995,OF,,AA,1148.0,0.5251630649343886,0.0013794001104385797,0.00328414056042392,0.4601036078149148,1.0876495888073126
586,692478,Victor Arias,22.12457221081451,CF,,AA,356.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.4590517968681841,0.5911510038583959
587,676017,Micael Ramirez,26.33538672142368,C,,AAA,699.0,0.7662756210146839,0.002097402269092573,0.004993814926410888,0.45532823905006276,0.6580990285087068
588,688449,TT Bowens,27.367556468172484,1B,,AAA,1428.0,-7.476302171019811,0.02800822844015957,0.06344808781400042,0.4538485573806074,1.1345570546397936
589,815306,Rio Foster,22.308008213552363,OF,,A+,464.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.44964702960264424,0.5685851866541534
590,703804,Romeo Sanabria,23.43600273785079,1B,,AA,1112.0,0.18478807830848173,0.0023051477348147793,0.005488446987654236,0.4459340819261489,1.1226868412112836
591,695763,Sam Petersen,22.715947980835043,OF,,A+,197.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.4449259107575449,0.66127474519137
592,801957,Dub Gleed,23.10198494182067,3B,,AAA,105.0,0.9803898127769624,4.796279334733087e-05,0.00011419712701745446,0.44284592640411913,0.729489497039224
593,663536,Tristin English,28.40246406570842,OF,,AAA,1780.0,-31.910464867864142,0.10065820715503188,0.24684470441557352,0.44147252116517544,1.0988298284795999
594,680756,Mat Nelson,26.732375085557837,C,,AA,1034.0,0.4033202143552368,0.003220581550497988,0.007668051310709494,0.4387307783441094,0.6923206878671904
595,690914,Brody Moore,25.218343600273784,SS,,AAA,1192.0,-1.8560268543220988,0.009788085062673438,0.021213733569582182,0.437948557977054,0.7515796534087877
596,692046,Axel Sanchez,22.82819986310746,SS,,A+,884.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.4349501840707085,0.6092674652340033
597,686781,Brandon Lewis,26.9596167008898,3B,,AA,1074.0,0.9850596441864364,0.0019438853182348092,0.004590015068418511,0.42542506769909827,0.2924673022215961
598,689456,Austin Murr,26.699520876112253,OF,,AAA,1479.0,0.2726064799241071,0.0035743669967555677,0.0067845642779894464,0.4134789359579387,0.8572648732818011
599,663519,Kekai Rios,28.33949349760438,C,,AA,514.0,0.5828508513441139,0.003712458361073607,0.008839186573984779,0.4060615601554384,0.475489229097023
600,683494,Euribiel Angeles,23.411362080766597,3B,,AAA,1514.0,-1.047846258765888,0.005431796810271918,0.012932849548266472,0.3969017679762468,1.726459265334341
601,681581,Andy Weber,28.205338809034906,2B,,AAA,1444.0,-0.9809407369288233,0.007847950900716322,0.018685597382657914,0.39641138482830757,0.7726292131410695
602,685300,Grant Richardson,26.239561943874058,OF,,AA,1148.0,0.21281461768498233,0.0030319593025668794,0.007218950720397335,0.3909758696354735,0.744586002461261
603,803011,Sam Antonacci,22.6694045174538,IF,,AA,607.0,0.7577650651770695,2.7097279376782397e-06,6.4517331849481895e-06,0.38882709987997394,1.1793424472051692
604,688032,Matt Scheffler,27.668720054757017,C,,AAA,572.0,-0.23397690913301333,0.004802661009768326,0.011434907166115066,0.388150680396085,1.07033651205145
605,684715,Nic Kent,25.49486652977413,SS,,AA,1392.0,-0.6041679767532924,0.005370105753177925,0.012785820662184269,0.38488111172465106,0.5037456997983628
606,805999,A.J. Ewing,21.16084873374401,SS,,AA,863.0,0.6434620566789249,1.6263794135248356e-06,3.872331936963894e-06,0.38445448922810566,1.3285568652097328
607,695604,T.J. White,22.21218343600274,OF,,A+,1525.0,0.36732776754047014,0.0014507833485241537,0.0034542460679146507,0.3825876533004735,0.5093578957602396
608,695461,Harrison Spohn,26.847364818617386,SS,,AAA,757.0,0.6464417286203539,0.001674641050745122,0.003987240597012194,0.3821528092970706,1.0135345719275057
609,800683,Blake Rambusch,26.105407255304584,3B,,AA,909.0,0.1508777666228157,0.003343821277709186,0.007736119530115841,0.3762573715020412,0.4543256971838696
610,694808,Zach Kokoska,26.967830253251197,OF,,AA,1358.0,0.8250251891306067,0.0014230293769797293,0.0033828112954818112,0.37587414043262923,0.6894310048659724
611,802407,Joe Lampe,24.840520191649556,OF,,AAA,1356.0,0.019725477372958215,0.0026020343358920993,0.00619531984736214,0.37466291437075677,1.285866269728558
612,701618,Damon Keith,25.363449691991786,OF,,AA,1297.0,0.4866225638395797,0.001540111378257822,0.0036669318529948132,0.3702806009619162,0.9194898103546614
613,691627,Ricardo Olivar,24.161533196440793,C,,AA,1299.0,0.21281461768498233,0.001950542753197132,0.004644149412374124,0.36513589501548177,0.9760804395375627
614,691449,Roberto Campos,22.31895961670089,RF,,AA,1706.0,0.14068116875289852,0.001653313352632613,0.00393631494660019,0.3615337490202783,1.1873021189299868
615,814440,Weston Eberly,24.750171115674195,C,,AAA,135.0,0.9048265456380836,4.796279334733087e-05,0.00011419712701745446,0.35597546517161055,0.7979748369665705
616,695501,Blake Burke,22.327173169062284,1B,,AA,585.0,0.14160586657843485,0.0016116533184794752,0.0038372698059035114,0.3504046577430166,1.1344096506634826
617,681852,Sean Roby,27.252566735112936,3B,,AAA,724.0,0.19574083486259,0.0031739870181730556,0.007551758060227826,0.34351901409072616,0.6541350059796054
618,676309,Zach Britton,27.080082135523615,C,,AA,618.0,0.14802084356449285,0.0032618617300045334,0.007766337452391746,0.34110034205770556,0.592500824126215
619,676288,Baron Radcliff,26.661190965092402,OF,,AA,419.0,0.17682217087021573,0.0032223595314896077,0.007634001290453746,0.33910470322214364,0.3221589394621384
620,692224,A.J. Shaver,24.0,OF,,A,65.0,0.9534014686810396,4.796279334733087e-05,0.00011419712701745446,0.333691341148397,0.082436689776787
621,805346,Ben Ross,24.33949349760438,SS,,AA,1530.0,0.4458643732542526,0.0010592714690010245,0.0025219295093821233,0.3332834338560771,0.97055940988642
622,680273,Chris Meyers,26.45037645448323,1B,,AA,1439.0,-0.3555020612649745,0.0042914540439628265,0.010217602306910226,0.332602597234122,0.7481434699765479
623,692368,Adrián Sugastey,22.9596167008898,C,,AA,1150.0,0.1508777666228157,0.0016461788175464226,0.003919327958299738,0.3322612680699973,1.0021393644429992
624,815589,Bo Davidson,23.260780287474333,OF,,AA,748.0,0.11233726552800677,0.0018985805293637082,0.004520429831818353,0.3257987808129365,0.7684419226292156
625,679741,Wilderd Patiño,24.22450376454483,CF,,AAA,739.0,0.6584468367966355,4.796279334733087e-05,0.00011419712701745446,0.32446570726708646,1.5453443457159128
626,676509,Josh Crouch,26.836413415468858,C,,AA,1273.0,0.11233726552800677,0.0024705360922592547,0.008470978791093464,0.32313155727521514,0.5943876250798228
627,687020,Mason Auer,24.605065023956193,OF,,AA,1371.0,0.4146038690525718,0.0010592714690010245,0.0025219295093821233,0.31951874905439903,1.0772190725301451
628,668787,Bryce Ball,27.252566735112936,1B,,AA,1162.0,0.4146038690525718,0.0023319697698529858,0.0055469550880371836,0.31647321279875096,0.5200710163358606
629,687431,Hudson Head,24.501026694045173,CF,,A+,1024.0,0.36732776754047014,0.0016319958485241537,0.0038857044012479847,0.31596173012024004,0.3096170799812162
630,691183,Kevin Made,23.077344284736483,SS,,AA,1546.0,0.14068116875289852,0.001653313352632613,0.00393631494660019,0.3155135353645377,0.8737966745596226
631,682674,Victor Bericoto,23.8466803559206,CF,,AAA,1918.0,-0.26596887772365774,0.0026847009613297883,0.0063921451460233055,0.3124520385129516,1.6250799900267296
632,805347,Jim Jarvis,24.919917864476385,SS,,AAA,1015.0,0.040826603923641874,0.0018826933049105145,0.0044826031069297965,0.31139818148874404,1.80130253217289
633,674677,Trey Harris,29.730321697467488,RF,,AA,970.0,-2.836306493099233,0.014012305801283893,0.033705087059484794,0.3065591516590449,0.39978482286630973
634,691186,Arol Vera,23.071868583162217,SS,,AA,1826.0,0.14068116875289852,0.001653313352632613,0.00393631494660019,0.30620061680909033,0.7476597638580188
635,683493,William Lugo,23.76454483230664,SS,,AA,1688.0,0.14068116875289852,0.001653313352632613,0.00393631494660019,0.30360220784821423,0.9741091564472246
636,801740,Karell Paz,26.16016427104723,OF,,A+,388.0,0.6925394447149109,0.0008887958188467691,0.002116180521063736,0.3032327404468238,0.5134676937664047
637,688457,Gavin Cross,24.648870636550306,OF,,AA,1479.0,0.4146038690525718,0.0010592714690010245,0.0025219295093821233,0.3021789782889972,0.8564137793442601
638,681286,JT Schwartz,25.809719370294317,1B,,AAA,1523.0,-0.27849089012855516,0.0033006394108884953,0.007858519847209436,0.3020253296001844,1.1583229852239088
639,676473,Lamar Sparks,27.033538672142367,CF,,AA,735.0,-0.5656414929389653,0.005258248054101883,0.012481354915721068,0.30037542744800527,0.28177216078390294
640,682648,Juan Guerrero,24.076659822039698,SS,,AA,1916.0,0.1508777666228157,0.001653313352632613,0.00393631494660019,0.29784806731265007,0.9550697962197553
641,677049,Josh Hatcher,27.096509240246405,OF,,AAA,907.0,0.8354599211935835,0.0006083798870643391,0.0014431696528261198,0.2937967009319168,0.6607565314520107
642,677673,Imanol Vargas,27.277207392197127,OF,,AA,1468.0,0.22176233352435454,0.0025267778477349474,0.006016137732702256,0.29369996020679323,0.6930597415279788
643,806957,Alfredo Duno,19.750855578370977,C,,A,634.0,0.5329514993140108,0.0001329001689477399,0.00031642897368509506,0.2918177456716176,0.24091658581004655
644,690443,Mike Antico,27.641341546885695,OF,,AAA,2022.0,-1.9167955196179685,0.008874644681970044,0.021130106385642965,0.2916796280258174,1.1003126535644319
645,805804,George Wolkow,19.73990417522245,OF,,A,821.0,0.5329514993140108,0.0001329001689477399,0.00031642897368509506,0.28844404125477274,0.1969733972574113
646,699816,Jackson Loftin,25.401779603011637,SS,,AAA,798.0,0.06816071869995527,0.002016567408818117,0.004801350973376468,0.28813195358541716,1.181030996567238
647,669336,Joe Gray Jr.,25.574264202600958,CF,,AA,1102.0,0.36732776754047014,0.0016319958485241537,0.0038857044012479847,0.2880822793627251,0.38755556434186456
